8 0.870864 0.01 -1234
10 0.845253 0.01 -1234
12 0.831981 0.01 -1234
14 0.826091 0.01 -1234
16 0.825704 0.01 -1234
18 0.829933 0.01 -1234
20 0.837768 0.01 -1234
24 0.85898 0.01 -1234
28 0.88021 0.01 -1234
32 0.897063 0.01 -1234
36 0.908749 0.01 -1234
40 0.915925 0.01 -1234
50 0.920464 0.01 -1234
60 0.914994 0.01 -1234
70 0.905951 0.01 -1234
80 0.896151 0.01 -1234
90 0.886709 0.01 -1234
