9 4
24 102.762 2 5.61829
30 101.001 2 4.62415
40 103.157 2 3.57158
50 105.125 2 2.99381
60 106.126 2 2.63209
70 106.396 2 2.37972
80 106.202 2 2.19058
90 105.753 2 2.04182
100 105.196 2 1.92069
