0 0.2719 -1234
0.111111 0.28605 -1234
0.222222 0.26405 -1234
0.333333 0.214449 -1234
0.444444 0.152882 -1234
0.555556 0.0936323 -1234
0.666667 0.0449511 -1234
0.777778 0.0097376 -1234
0.888889 -0.0116092 -1234
1 -0.0197182 -1234
1.11111 -0.0166322 -1234
1.22222 -0.00621077 -1234
1.33333 0.00677926 -1234
1.44444 0.0183506 -1234
1.55556 0.0264027 -1234
1.66667 0.0306225 -1234
1.77778 0.0316475 -1234
1.88889 0.0303177 -1234
2 0.0274207 -1234
2.11111 0.0237625 -1234
2.22222 0.0201892 -1234
2.33333 0.0174121 -1234
2.44444 0.0157949 -1234
2.55556 0.0153257 -1234
2.66667 0.0157847 -1234
2.77778 0.0169144 -1234
2.88889 0.0184516 -1234
3 0.0201088 -1234
3.11111 0.0216821 -1234
3.22222 0.0232862 -1234
3.33333 0.0254523 -1234
3.44444 0.0288124 -1234
3.55556 0.0334325 -1234
3.66667 0.0382938 -1234
3.77778 0.0415048 -1234
3.88889 0.041319 -1234
4 0.0372461 -1234
4.11111 0.0303228 -1234
4.22222 0.022355 -1234
4.33333 0.0149103 -1234
4.44444 0.00889461 -1234
4.55556 0.00472573 -1234
4.66667 0.0025371 -1234
4.77778 0.00213 -1234
4.88889 0.00293021 -1234
5 0.00420792 -1234
5.11111 0.00540975 -1234
5.22222 0.00629152 -1234
5.33333 0.00681494 -1234
5.44444 0.00702595 -1234
5.55556 0.00702688 -1234
5.66667 0.00693558 -1234
5.77778 0.00677067 -1234
5.88889 0.00641817 -1234
6 0.00580801 -1234
6.11111 0.00511994 -1234
6.22222 0.00470664 -1234
6.33333 0.00474798 -1234
6.44444 0.00504167 -1234
6.55556 0.00522262 -1234
6.66667 0.00517853 -1234
6.77778 0.00517469 -1234
6.88889 0.00556187 -1234
7 0.00643298 -1234
7.11111 0.00758422 -1234
7.22222 0.00870759 -1234
7.33333 0.00951989 -1234
7.44444 0.00976491 -1234
7.55556 0.00926751 -1234
7.66667 0.0080853 -1234
7.77778 0.00655101 -1234
7.88889 0.00507997 -1234
8 0.00392901 -1234
8.11111 0.00315262 -1234
8.22222 0.00272222 -1234
8.33333 0.00258494 -1234
8.44444 0.00260282 -1234
8.55556 0.00254549 -1234
8.66667 0.00224128 -1234
8.77778 0.00173067 -1234
8.88889 0.00121191 -1234
9 0.000817526 -1234
9.11111 0.000474355 -1234
9.22222 1.53984e-06 -1234
9.33333 -0.000664667 -1234
9.44444 -0.00134479 -1234
9.55556 -0.00169937 -1234
9.66667 -0.00145352 -1234
9.77778 -0.000594987 -1234
9.88889 0.000607956 -1234
10 0.00179474 -1234
10.1111 0.00275226 -1234
10.2222 0.00348961 -1234
10.3333 0.0040974 -1234
10.4444 0.00457774 -1234
10.5556 0.00484681 -1234
10.6667 0.00487902 -1234
10.7778 0.00478516 -1234
10.8889 0.00472557 -1234
11 0.00477703 -1234
11.1111 0.00490142 -1234
11.2222 0.00501317 -1234
11.3333 0.00505491 -1234
11.4444 0.00503438 -1234
11.5556 0.00501278 -1234
11.6667 0.00503405 -1234
11.7778 0.00504503 -1234
11.8889 0.00491927 -1234
12 0.00459594 -1234
12.1111 0.00416584 -1234
12.2222 0.00377251 -1234
12.3333 0.00345006 -1234
12.4444 0.0031231 -1234
12.5556 0.00277868 -1234
12.6667 0.00259725 -1234
12.7778 0.00290487 -1234
12.8889 0.00403691 -1234
13 0.00627211 -1234
13.1111 0.0098711 -1234
13.2222 0.0150957 -1234
13.3333 0.0219992 -1234
13.4444 0.0298963 -1234
13.5556 0.0368666 -1234
13.6667 0.0400524 -1234
13.7778 0.0371035 -1234
13.8889 0.0278995 -1234
14 0.0149957 -1234
14.1111 0.00221997 -1234
14.2222 -0.00742675 -1234
14.3333 -0.012902 -1234
14.4444 -0.0147725 -1234
14.5556 -0.0141929 -1234
14.6667 -0.0121995 -1234
14.7778 -0.00957985 -1234
14.8889 -0.00696835 -1234
15 -0.00483487 -1234
15.1111 -0.00338182 -1234
15.2222 -0.00254893 -1234
15.3333 -0.00218772 -1234
15.4444 -0.00224286 -1234
15.5556 -0.00275424 -1234
15.6667 -0.00369608 -1234
15.7778 -0.00485144 -1234
15.8889 -0.00587587 -1234
16 -0.00649627 -1234
16.1111 -0.00666022 -1234
16.2222 -0.00652238 -1234
16.3333 -0.00631847 -1234
16.4444 -0.00625463 -1234
16.5556 -0.0064752 -1234
16.6667 -0.00707165 -1234
16.7778 -0.00808267 -1234
16.8889 -0.00950749 -1234
17 -0.0113798 -1234
17.1111 -0.0138451 -1234
17.2222 -0.0170723 -1234
17.3333 -0.0209271 -1234
17.4444 -0.0246388 -1234
17.5556 -0.0268695 -1234
17.6667 -0.0263366 -1234
17.7778 -0.0226082 -1234
17.8889 -0.0164431 -1234
18 -0.00939476 -1234
18.1111 -0.00301004 -1234
18.2222 0.00178388 -1234
18.3333 0.00478611 -1234
18.4444 0.00625076 -1234
18.5556 0.00656228 -1234
18.6667 0.00606011 -1234
18.7778 0.0050061 -1234
18.8889 0.00360198 -1234
19 0.00200629 -1234
19.1111 0.000356439 -1234
19.2222 -0.00120538 -1234
19.3333 -0.00253243 -1234
19.4444 -0.00351265 -1234
19.5556 -0.00410888 -1234
19.6667 -0.00435307 -1234
19.7778 -0.00429794 -1234
19.8889 -0.00397768 -1234
20 -0.0034155 -1234
20.1111 -0.00266 -1234
20.2222 -0.00180083 -1234
20.3333 -0.00094022 -1234
20.4444 -0.000152868 -1234
20.5556 0.000514588 -1234
20.6667 0.00099873 -1234
20.7778 0.00118754 -1234
20.8889 0.000961609 -1234
21 0.000291848 -1234
21.1111 -0.000693566 -1234
21.2222 -0.00173984 -1234
21.3333 -0.00257383 -1234
21.4444 -0.00301532 -1234
21.5556 -0.00303218 -1234
21.6667 -0.00272362 -1234
21.7778 -0.00224744 -1234
21.8889 -0.00173076 -1234
22 -0.00121543 -1234
22.1111 -0.000670067 -1234
22.2222 -5.57941e-05 -1234
22.3333 0.000601533 -1234
22.4444 0.00118438 -1234
22.5556 0.00152874 -1234
22.6667 0.00152005 -1234
22.7778 0.00117142 -1234
22.8889 0.000620354 -1234
23 4.85537e-05 -1234
23.1111 -0.000404683 -1234
23.2222 -0.000674021 -1234
