16 4
8 100 2 11.6959
10 100 2 11.0267
12 100 2 10.1519
14 100 2 8.91725
16 100 2 7.5835
18 100 2 6.4604
20 100 2 5.6195
24 102.762 2 4.55138
30 101.001 2 3.71827
40 103.157 2 3.05088
50 105.125 2 2.68784
60 106.126 2 2.44391
70 106.396 2 2.26105
80 106.202 2 2.11511
90 105.753 2 1.99403
100 105.196 2 1.89098
